frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
20,0.666667,70.145,8.409,1553,514,0,0.866606,0.799717,0.000000,0.833161,0.000000,0,0.000,0.000,INSUFFICIENT LASHING PATTERN,NO BUNDLE,0,0,0,,,,0,1,1,1,0.919214,0.599339,1166,411,0.583909,STAND LOCKED,390,459,1507,1080,,,,,,
21,0.700000,74.031,8.478,1351,672,0,0.879801,0.807451,0.000000,0.843626,0.000000,0,0.000,0.000,INSUFFICIENT LASHING PATTERN,NO BUNDLE,0,0,0,,,,0,1,1,1,0.919214,0.599339,1166,411,0.583909,STAND LOCKED,390,459,1507,1080,,,,,,
22,0.733333,67.020,8.562,945,323,0,0.854373,0.815624,0.000000,0.834999,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,1,1,0.894551,0.579667,934,366,0.509241,STAND LOCKED,390,459,1507,1080,,,,,,
23,0.766667,68.274,9.202,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.894551,0.579667,934,366,0.509241,STAND LOCKED,390,459,1507,1080,,,,,,
24,0.800000,72.180,9.156,1024,238,0,0.889707,0.808735,0.000000,0.849221,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,1,1,0.879528,0.585139,784,330,0.473093,STAND LOCKED,390,459,1507,1080,,,,,,
25,0.833333,67.344,9.241,1335,872,0,0.851251,0.773952,0.000000,0.812601,0.000000,0,0.000,0.000,INSUFFICIENT LASHING PATTERN,NO BUNDLE,0,0,0,,,,0,1,1,1,0.879528,0.585139,784,330,0.473093,STAND LOCKED,390,459,1507,1080,,,,,,
26,0.866667,65.322,9.014,1153,1221,4,0.797101,0.805834,0.722780,0.801468,0.000000,0,0.000,0.000,INSUFFICIENT LASHING PATTERN,NO BUNDLE,0,0,0,,,,0,1,1,1,0.958726,0.585015,897,373,0.542383,STAND LOCKED,390,459,1507,1080,,,,,,
27,0.900000,71.419,8.654,1933,1616,0,0.832216,0.797922,0.000000,0.815069,0.825102,1,0.000,0.000,VALID,CANDIDATE,1,1,0,700,835,150.000,0,1,1,1,0.958726,0.585015,897,373,0.542383,STAND LOCKED,390,459,1507,1080,,,,,,
28,0.933333,63.791,8.885,493,797,0,0.750935,0.741800,0.000000,0.746368,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.958726,0.585015,897,373,0.542383,STAND TARGET JUMP REJECTED,384,505,1389,1064,,,,,,
29,0.966667,67.637,9.082,16331,721,1,0.872919,0.660922,0.704960,0.766920,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,1,0,0.958726,0.585015,897,373,0.542383,STAND TARGET JUMP REJECTED,,,,,,,,,,
30,1.000000,71.232,9.087,33,372,0,0.744800,0.688573,0.000000,0.716686,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.875062,0.560099,1012,359,0.498702,STAND LOCKED,384,505,1389,1064,,,,,,
31,1.033333,69.595,9.621,141,44,0,0.729956,0.654845,0.000000,0.692401,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.875062,0.560099,1012,359,0.498702,STAND LOCKED,384,505,1389,1064,,,,,,
32,1.066667,73.590,9.448,6,49,0,0.703449,0.642408,0.000000,0.672929,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.908965,0.578291,970,379,0.612981,STAND LOCKED,384,505,1389,1064,,,,,,
33,1.100000,75.165,9.859,0,351,0,0.000000,0.682279,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.908965,0.578291,970,379,0.612981,STAND LOCKED,384,505,1389,1064,,,,,,
34,1.133333,67.987,9.788,137,356,0,0.734720,0.655731,0.000000,0.695225,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.908965,0.578291,970,379,0.612981,STAND TARGET JUMP REJECTED,384,505,1389,1064,,,,,,
35,1.166667,66.707,10.294,1083,54,0,0.785610,0.646853,0.000000,0.716232,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,1,0,0.908965,0.578291,970,379,0.612981,STAND TARGET JUMP REJECTED,384,505,1389,1064,,,,,,
36,1.200000,68.479,10.130,1192,98,3,0.787210,0.667195,0.714877,0.727202,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,1,0,0.908965,0.578291,970,379,0.612981,STAND TARGET JUMP REJECTED,384,505,1389,1064,,,,,,
37,1.233333,70.108,10.525,93,11,4,0.727636,0.607277,0.716524,0.667457,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.908965,0.578291,970,379,0.612981,STAND TARGET JUMP REJECTED,384,505,1389,1064,,,,,,
38,1.266667,68.646,10.359,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.908965,0.578291,970,379,0.612981,STAND TARGET JUMP REJECTED,384,505,1389,1064,,,,,,
39,1.300000,66.861,10.764,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.908965,0.578291,970,379,0.612981,STAND TARGET JUMP REJECTED,384,505,1389,1064,,,,,,
40,1.333333,67.699,10.580,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.800622,0.567811,987,352,0.487693,STAND LOCKED,384,505,1389,1064,,,,,,
41,1.366667,69.149,10.940,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.800622,0.567811,987,352,0.487693,STAND LOCKED,384,505,1389,1064,,,,,,
42,1.400000,68.250,10.765,0,2,0,0.000000,0.621992,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.791693,0.540762,1098,369,0.397703,STAND LOCKED,384,505,1389,1064,,,,,,
43,1.433333,67.186,11.116,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.791693,0.540762,1098,369,0.397703,STAND LOCKED,384,505,1389,1064,,,,,,
44,1.466667,66.422,10.983,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.791693,0.540762,1098,369,0.397703,STAND TARGET JUMP REJECTED,384,505,1389,1064,,,,,,
45,1.500000,64.165,11.394,0,78,0,0.000000,0.763425,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.791693,0.540762,1098,369,0.397703,STAND TARGET JUMP REJECTED,384,505,1389,1064,,,,,,
46,1.533333,67.829,10.813,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.791693,0.540762,1098,369,0.397703,STAND TEMPORARILY LOST (2),384,505,1389,1064,,,,,,
47,1.566667,69.500,11.138,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.791693,0.540762,1098,369,0.397703,STAND TEMPORARILY LOST (2),384,505,1389,1064,,,,,,
48,1.600000,67.433,10.240,7958,3205,9,0.834937,0.694607,0.000000,0.764772,0.789045,1,0.000,0.000,VALID,CANDIDATE,1,1,0,1084,1024,276.000,0,1,1,0,0.791693,0.540762,1098,369,0.397703,STAND TARGET JUMP REJECTED,,,,,,,,,,
49,1.633333,67.726,10.668,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.791693,0.540762,1098,369,0.397703,STAND TARGET JUMP REJECTED,894,756,1470,1080,,,,,,
50,1.666667,64.122,10.228,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.593554,0.596601,1322,377,0.280309,STAND LOCKED,894,756,1470,1080,,,,,,
51,1.700000,66.653,10.691,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.593554,0.596601,1322,377,0.280309,STAND LOCKED,894,756,1470,1080,,,,,,
52,1.733333,65.291,10.496,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.671339,1276,305,0.294195,STAND LOCKED,894,756,1470,1080,,,,,,
53,1.766667,66.672,10.950,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.671339,1276,305,0.294195,STAND LOCKED,894,756,1470,1080,,,,,,
54,1.800000,67.145,10.815,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,1.000000,0.671339,1276,305,0.294195,STAND TEMPORARILY LOST (1),894,756,1470,1080,,,,,,
