frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
21,0.700000,70.670,11.324,52,0,0,0.788729,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.699178,0.614274,827,66,0.180873,STAND TEMPORARILY LOST (1),,,,,,,,,,
22,0.733333,75.228,10.918,53,0,0,0.787062,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.594578,0.537583,723,77,0.213545,ACQUIRING STAND 1/4,,,,,,,,,,
23,0.766667,73.299,11.238,49,0,0,0.777989,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.594578,0.537583,723,77,0.213545,ACQUIRING STAND 1/4,,,,,,,,,,
24,0.800000,71.882,10.895,40,0,0,0.769891,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.693722,0.569061,676,82,0.228248,ACQUIRING STAND 2/4,,,,,,,,,,
25,0.833333,69.670,11.340,40,0,0,0.773782,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.693722,0.569061,676,82,0.228248,ACQUIRING STAND 2/4,,,,,,,,,,
26,0.866667,67.570,11.014,41,0,0,0.774287,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.729261,0.584339,668,84,0.234864,ACQUIRING STAND 3/4,,,,,,,,,,
27,0.900000,69.099,11.432,38,0,0,0.769232,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.729261,0.584339,668,84,0.234864,ACQUIRING STAND 3/4,,,,,,,,,,
28,0.933333,68.337,11.111,38,0,0,0.769498,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.776697,0.612566,695,82,0.227911,STAND LOCKED,,,,,,,,,,
29,0.966667,67.772,11.560,25,0,0,0.751032,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.776697,0.612566,695,82,0.227911,STAND LOCKED,,,,,,,,,,
30,1.000000,68.720,11.663,24,0,0,0.751287,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.776697,0.612566,695,82,0.227911,STAND TEMPORARILY LOST (1),,,,,,,,,,
31,1.033333,70.093,11.973,25,0,0,0.752711,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.776697,0.612566,695,82,0.227911,STAND TEMPORARILY LOST (1),,,,,,,,,,
32,1.066667,68.003,11.464,21,0,0,0.744715,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.602229,0.541457,615,84,0.233185,STAND LOCKED,,,,,,,,,,
33,1.100000,69.652,11.810,22,0,0,0.751493,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.602229,0.541457,615,84,0.233185,STAND LOCKED,,,,,,,,,,
34,1.133333,67.127,11.901,25,0,0,0.756448,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.711083,0.475113,468,85,0.237086,STAND LOCKED,,,,,,,,,,
35,1.166667,68.733,12.210,31,0,0,0.760499,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.711083,0.475113,468,85,0.237086,STAND LOCKED,,,,,,,,,,
36,1.200000,74.314,12.064,45,0,0,0.780921,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.765049,0.451021,497,87,0.240369,STAND LOCKED,,,,,,,,,,
37,1.233333,68.461,12.344,40,0,0,0.775728,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.765049,0.451021,497,87,0.240369,STAND LOCKED,,,,,,,,,,
38,1.266667,68.037,12.287,45,0,0,0.781229,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.718512,0.470104,377,87,0.241083,STAND LOCKED,,,,,,,,,,
39,1.300000,68.431,12.543,38,0,0,0.774310,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.718512,0.470104,377,87,0.241083,STAND LOCKED,,,,,,,,,,
40,1.333333,74.284,12.304,33,0,0,0.763056,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.754585,0.461883,424,88,0.242932,STAND LOCKED,,,,,,,,,,
41,1.366667,67.174,12.597,35,0,0,0.764396,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.754585,0.461883,424,88,0.242932,STAND LOCKED,,,,,,,,,,
42,1.400000,68.606,12.475,31,0,0,0.764934,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.740227,0.476924,335,90,0.236125,STAND LOCKED,,,,,,,,,,
43,1.433333,69.639,12.666,40,0,0,0.771760,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.740227,0.476924,335,90,0.236125,STAND LOCKED,,,,,,,,,,
44,1.466667,68.970,12.350,21,0,0,0.740672,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.865661,0.543779,383,89,0.239937,STAND LOCKED,,,,,,,,,,
45,1.500000,68.680,12.561,21,0,0,0.741051,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.865661,0.543779,383,89,0.239937,STAND LOCKED,,,,,,,,,,
46,1.533333,69.210,12.401,25,0,0,0.742580,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.792522,0.512452,431,88,0.241652,STAND LOCKED,,,,,,,,,,
47,1.566667,66.513,12.695,27,0,0,0.752003,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.792522,0.512452,431,88,0.241652,STAND LOCKED,,,,,,,,,,
48,1.600000,69.102,12.430,38,0,0,0.765407,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.759435,0.481791,480,88,0.243188,STAND LOCKED,,,,,,,,,,
49,1.633333,66.739,12.703,39,0,0,0.770491,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.759435,0.481791,480,88,0.243188,STAND LOCKED,,,,,,,,,,
50,1.666667,70.046,12.535,40,0,0,0.771479,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.679077,0.482006,342,88,0.243115,STAND LOCKED,,,,,,,,,,
51,1.700000,68.036,12.760,38,0,0,0.768517,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.679077,0.482006,342,88,0.243115,STAND LOCKED,,,,,,,,,,
52,1.733333,68.681,12.550,42,0,0,0.772982,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.750192,0.422068,378,88,0.243082,STAND LOCKED,,,,,,,,,,
53,1.766667,69.570,12.747,31,0,0,0.760106,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.750192,0.422068,378,88,0.243082,STAND LOCKED,,,,,,,,,,
54,1.800000,70.050,12.564,34,0,0,0.764238,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.891667,0.568991,426,88,0.243068,STAND LOCKED,,,,,,,,,,
55,1.833333,69.169,12.767,36,0,0,0.764354,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.891667,0.568991,426,88,0.243068,STAND LOCKED,,,,,,,,,,
56,1.866667,71.948,12.550,25,0,0,0.754302,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.761261,0.549098,415,87,0.242297,STAND LOCKED,,,,,,,,,,
57,1.900000,68.367,12.781,25,0,0,0.754985,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.761261,0.549098,415,87,0.242297,STAND LOCKED,,,,,,,,,,
