frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
0,0.000000,297.904,2.956,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.702841,0.872826,782,156,0.259259,ACQUIRING STAND 1/4,,,,,,,,,,
1,0.033333,39.823,5.439,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.702841,0.872826,782,156,0.259259,ACQUIRING STAND 1/4,,,,,,,,,,
2,0.066667,30.904,7.107,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
3,0.100000,34.626,9.612,2166,0,0,0.781845,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
4,0.133333,28.972,10.587,2803,0,270,0.666222,0.000000,0.636154,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
5,0.166667,33.370,12.561,80,0,0,0.554948,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
6,0.200000,31.678,13.087,0,0,213,0.000000,0.000000,0.656475,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
7,0.233333,30.756,15.239,180,0,0,0.564788,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
8,0.266667,35.091,15.261,2072,0,0,0.672587,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,STAND TARGET JUMP REJECTED,,,,,,,,,,
9,0.300000,31.190,15.534,2368,0,0,0.760591,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.949853,0.586691,726,486,0.885185,ACQUIRING STAND 1/4,,,,,,,,,,
10,0.333333,32.290,15.615,1979,0,0,0.768076,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,1.000000,0.622206,836,508,0.824074,ACQUIRING STAND 2/4,,,,,,,,,,
11,0.366667,32.554,17.054,30,0,0,0.528721,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,1.000000,0.622206,836,508,0.824074,ACQUIRING STAND 2/4,,,,,,,,,,
12,0.400000,34.676,16.943,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.936687,0.630283,755,418,0.700833,ACQUIRING STAND 3/4,,,,,,,,,,
13,0.433333,32.708,18.092,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.936687,0.630283,755,418,0.700833,ACQUIRING STAND 3/4,,,,,,,,,,
14,0.466667,33.967,17.799,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.671069,690,424,0.714634,STAND LOCKED,,,,,,,,,,
15,0.500000,36.888,18.650,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.671069,690,424,0.714634,STAND LOCKED,,,,,,,,,,
16,0.533333,30.940,18.216,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.758012,0.603967,732,532,0.536493,STAND LOCKED,,,,,,,,,,
17,0.566667,33.433,19.045,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.758012,0.603967,732,532,0.536493,STAND LOCKED,,,,,,,,,,
18,0.600000,34.788,18.579,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.877500,0.696732,718,486,0.606051,STAND LOCKED,,,,,,,,,,
19,0.633333,32.294,19.464,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.877500,0.696732,718,486,0.606051,STAND LOCKED,,,,,,,,,,
20,0.666667,34.150,18.823,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.695407,812,440,0.681658,STAND LOCKED,,,,,,,,,,
21,0.700000,31.083,20.029,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.695407,812,440,0.681658,STAND LOCKED,,,,,,,,,,
22,0.733333,33.826,19.437,56,0,0,0.556569,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.976910,0.674610,849,452,0.741654,STAND LOCKED,,,,,,,,,,
23,0.766667,32.811,20.327,66,0,0,0.581782,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.976910,0.674610,849,452,0.741654,STAND LOCKED,,,,,,,,,,
24,0.800000,33.612,19.653,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.973906,0.638443,737,456,0.749300,STAND LOCKED,,,,,,,,,,
25,0.833333,36.329,20.147,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.973906,0.638443,737,456,0.749300,STAND LOCKED,,,,,,,,,,
26,0.866667,31.338,19.436,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.911099,0.615397,801,424,0.710472,STAND LOCKED,,,,,,,,,,
27,0.900000,33.782,20.136,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.911099,0.615397,801,424,0.710472,STAND LOCKED,,,,,,,,,,
28,0.933333,34.332,19.466,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.916169,0.609424,802,415,0.711842,STAND LOCKED,,,,,,,,,,
29,0.966667,32.017,20.459,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.916169,0.609424,802,415,0.711842,STAND LOCKED,,,,,,,,,,
30,1.000000,33.434,19.777,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.635174,781,406,0.609588,STAND LOCKED,,,,,,,,,,
31,1.033333,34.243,20.309,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.635174,781,406,0.609588,STAND LOCKED,,,,,,,,,,
32,1.066667,31.414,19.954,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.930583,0.630824,696,363,0.608389,STAND LOCKED,,,,,,,,,,
33,1.100000,31.723,20.854,139,0,0,0.496017,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.930583,0.630824,696,363,0.608389,STAND LOCKED,,,,,,,,,,
34,1.133333,31.294,20.439,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.930583,0.630824,696,363,0.608389,STAND TEMPORARILY LOST (1),,,,,,,,,,
35,1.166667,33.317,20.978,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.930583,0.630824,696,363,0.608389,STAND TEMPORARILY LOST (1),,,,,,,,,,
36,1.200000,35.150,20.231,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.652706,621,346,0.611923,STAND LOCKED,,,,,,,,,,
37,1.233333,33.896,20.708,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.652706,621,346,0.611923,STAND LOCKED,,,,,,,,,,
38,1.266667,33.704,19.820,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.935187,0.647758,673,404,0.488745,STAND LOCKED,,,,,,,,,,
39,1.300000,33.225,20.654,1,0,0,0.507063,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.935187,0.647758,673,404,0.488745,STAND LOCKED,,,,,,,,,,
40,1.333333,32.552,19.769,92,0,0,0.550528,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.654385,731,400,0.480676,STAND LOCKED,,,,,,,,,,
41,1.366667,34.660,20.341,178,0,0,0.585671,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.654385,731,400,0.480676,STAND LOCKED,,,,,,,,,,
42,1.400000,34.387,19.438,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.704263,902,365,0.540193,STAND LOCKED,,,,,,,,,,
43,1.433333,36.853,19.919,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.704263,902,365,0.540193,STAND LOCKED,,,,,,,,,,
44,1.466667,31.264,19.389,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.726843,912,353,0.571559,STAND LOCKED,,,,,,,,,,
45,1.500000,32.163,20.021,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.726843,912,353,0.571559,STAND LOCKED,,,,,,,,,,
46,1.533333,33.964,19.383,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.996894,0.681886,933,354,0.600952,STAND LOCKED,,,,,,,,,,
47,1.566667,31.492,20.301,97,0,0,0.560258,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.996894,0.681886,933,354,0.600952,STAND LOCKED,,,,,,,,,,
48,1.600000,33.788,19.891,59,0,0,0.533183,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.669808,1005,344,0.596354,STAND LOCKED,,,,,,,,,,
49,1.633333,32.586,20.566,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.669808,1005,344,0.596354,STAND LOCKED,,,,,,,,,,
50,1.666667,33.218,19.970,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.946738,0.629675,921,355,0.553545,STAND LOCKED,,,,,,,,,,
51,1.700000,34.161,20.347,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.946738,0.629675,921,355,0.553545,STAND LOCKED,,,,,,,,,,
52,1.733333,32.751,19.743,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.964945,0.618609,832,350,0.540391,STAND LOCKED,,,,,,,,,,
53,1.766667,34.147,20.218,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.964945,0.618609,832,350,0.540391,STAND LOCKED,,,,,,,,,,
54,1.800000,32.023,19.593,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.914994,0.589126,857,358,0.513593,STAND LOCKED,,,,,,,,,,
55,1.833333,33.207,20.225,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.914994,0.589126,857,358,0.513593,STAND LOCKED,,,,,,,,,,
56,1.866667,33.899,19.616,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.914994,0.589126,857,358,0.513593,STAND TARGET JUMP REJECTED,,,,,,,,,,
57,1.900000,33.522,20.316,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.914994,0.589126,857,358,0.513593,STAND TARGET JUMP REJECTED,,,,,,,,,,
58,1.933333,33.204,19.767,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.914994,0.589126,857,358,0.513593,STAND TARGET JUMP REJECTED,,,,,,,,,,
