frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
0,0.000000,282.313,2.462,15044,3523,289,0.838453,0.721268,0.813442,0.779861,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,0,1,0.930470,0.627087,984,530,0.937037,ACQUIRING STAND 1/4,0,0,1920,1080,,,,,,
1,0.033333,63.579,3.014,11598,3999,160,0.833167,0.751809,0.000000,0.792488,0.761364,1,0.000,0.000,VALID,CANDIDATE,1,1,0,831,947,538.000,0,1,0,1,0.930470,0.627087,984,530,0.937037,ACQUIRING STAND 1/4,0,0,1920,1080,,,,,,
2,0.066667,61.407,4.076,244,296,0,0.766164,0.666456,0.000000,0.716310,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.945000,0.648489,1091,549,0.943148,ACQUIRING STAND 2/4,466,440,1605,1080,,,,,,
3,0.100000,60.244,5.667,166,265,0,0.749784,0.666228,0.000000,0.708006,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.945000,0.648489,1091,549,0.943148,ACQUIRING STAND 2/4,466,440,1605,1080,,,,,,
4,0.133333,59.572,6.213,563,419,0,0.795479,0.656409,0.000000,0.725944,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,0,1,0.945000,0.668230,1136,552,0.947935,ACQUIRING STAND 3/4,466,440,1605,1080,,,,,,
5,0.166667,65.199,7.370,64,417,0,0.738814,0.668030,0.000000,0.703422,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.945000,0.668230,1136,552,0.947935,ACQUIRING STAND 3/4,466,440,1605,1080,,,,,,
6,0.200000,62.036,7.748,71,679,0,0.742791,0.675027,0.000000,0.708909,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.667901,1135,552,0.960275,STAND LOCKED,466,440,1605,1080,,,,,,
7,0.233333,63.045,8.697,77,1038,0,0.745231,0.698654,0.000000,0.721942,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.667901,1135,552,0.960275,STAND LOCKED,466,440,1605,1080,,,,,,
8,0.266667,62.489,8.943,28,323,29,0.717230,0.647920,0.738412,0.682575,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.671959,1173,554,0.963281,STAND LOCKED,466,440,1605,1080,,,,,,
9,0.300000,62.327,9.758,60,221,0,0.726937,0.659692,0.000000,0.693315,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.671959,1173,554,0.963281,STAND LOCKED,466,440,1605,1080,,,,,,
