frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
21,0.700000,78.329,8.165,255,0,1277,0.814270,0.000000,0.829226,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,0,0.614905,0.526252,708,56,0.120833,STAND TEMPORARILY LOST (1),,,,,,,,,,
22,0.733333,78.696,8.141,274,0,1197,0.801734,0.000000,0.815481,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,0,0.614905,0.526252,708,56,0.120833,STAND TEMPORARILY LOST (2),,,,,,,,,,
23,0.766667,79.836,8.736,306,0,1422,0.803936,0.000000,0.832210,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,0,0.614905,0.526252,708,56,0.120833,STAND TEMPORARILY LOST (2),,,,,,,,,,
24,0.800000,81.964,8.624,207,0,1186,0.808209,0.000000,0.837658,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.614905,0.526252,708,56,0.120833,STAND TEMPORARILY LOST (3),,,,,,,,,,
25,0.833333,78.796,9.151,195,0,1449,0.807944,0.000000,0.833824,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.614905,0.526252,708,56,0.120833,STAND TEMPORARILY LOST (3),,,,,,,,,,
26,0.866667,81.780,9.017,195,0,1078,0.805995,0.000000,0.811107,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
27,0.900000,88.946,8.744,204,0,768,0.810694,0.000000,0.808515,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
28,0.933333,99.529,8.476,239,0,1536,0.802409,0.000000,0.836987,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
29,0.966667,83.462,8.362,199,0,1007,0.803488,0.000000,0.817849,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
30,1.000000,75.050,8.424,357,0,706,0.794758,0.000000,0.813025,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
31,1.033333,73.891,8.441,271,0,468,0.807737,0.000000,0.790764,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
32,1.066667,96.263,8.244,261,0,393,0.803505,0.000000,0.789053,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
33,1.100000,89.339,8.115,256,0,600,0.804813,0.000000,0.797635,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
34,1.133333,75.009,8.176,403,0,1426,0.792485,0.000000,0.843845,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
35,1.166667,77.344,8.219,168,0,720,0.781399,0.000000,0.797177,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
36,1.200000,72.944,8.274,518,0,1238,0.783986,0.000000,0.837797,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.703177,0.531706,628,58,0.126389,ACQUIRING STAND 1/4,,,,,,,,,,
