frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
22,0.733333,31.335,16.866,25,1463,0,0.716516,0.767155,0.000000,0.741835,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
23,0.766667,26.781,16.966,0,1229,0,0.000000,0.749040,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
24,0.800000,28.481,16.998,0,1543,0,0.000000,0.761647,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
25,0.833333,28.666,17.082,0,1538,0,0.000000,0.760583,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
26,0.866667,24.878,17.099,0,1150,0,0.000000,0.755748,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
27,0.900000,25.754,17.293,0,1364,0,0.000000,0.768448,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
28,0.933333,27.749,17.392,0,1013,0,0.000000,0.740677,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
29,0.966667,22.742,17.144,0,1229,0,0.000000,0.770329,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.714604,0.714404,588,46,0.118056,ACQUIRING STAND 1/4,,,,,,,,,,
30,1.000000,42.954,16.596,0,896,0,0.000000,0.742298,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.714604,0.714404,588,46,0.118056,STAND TEMPORARILY LOST (1),,,,,,,,,,
31,1.033333,30.741,18.287,0,615,0,0.000000,0.718899,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.714604,0.714404,588,46,0.118056,STAND TEMPORARILY LOST (1),,,,,,,,,,
32,1.066667,26.734,18.293,0,844,0,0.000000,0.724679,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.714604,0.714404,588,46,0.118056,STAND TEMPORARILY LOST (2),,,,,,,,,,
33,1.100000,35.351,19.346,0,267,0,0.000000,0.714886,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.714604,0.714404,588,46,0.118056,STAND TEMPORARILY LOST (2),,,,,,,,,,
34,1.133333,21.781,19.116,0,168,0,0.000000,0.692310,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.714604,0.714404,588,46,0.118056,STAND TEMPORARILY LOST (3),,,,,,,,,,
35,1.166667,33.786,20.268,0,219,0,0.000000,0.669875,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.714604,0.714404,588,46,0.118056,STAND TEMPORARILY LOST (3),,,,,,,,,,
36,1.200000,23.043,20.154,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
37,1.233333,24.385,19.933,0,361,0,0.000000,0.681092,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
38,1.266667,26.075,19.708,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
39,1.300000,29.007,19.231,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
40,1.333333,24.356,18.990,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
41,1.366667,26.764,18.925,0,145,0,0.000000,0.652849,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
42,1.400000,21.869,18.997,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
43,1.433333,25.343,18.695,0,107,0,0.000000,0.680554,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
44,1.466667,27.290,18.282,0,256,0,0.000000,0.729615,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
45,1.500000,24.429,17.969,0,3,0,0.000000,0.605329,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
46,1.533333,27.938,17.404,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
47,1.566667,34.756,17.191,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
48,1.600000,30.545,16.904,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
49,1.633333,25.969,17.007,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
50,1.666667,30.107,17.088,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
51,1.700000,29.409,17.079,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
52,1.733333,27.112,17.208,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
53,1.766667,23.707,17.612,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
54,1.800000,27.585,17.674,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
55,1.833333,21.909,18.070,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
56,1.866667,28.843,18.288,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
57,1.900000,25.041,18.444,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
58,1.933333,23.562,18.593,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
59,1.966667,22.721,18.712,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
60,2.000000,22.858,18.854,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
61,2.033333,29.418,18.501,105,0,0,0.748201,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
62,2.066667,34.430,17.898,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
63,2.100000,23.087,17.417,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,WEAK STAND GEOMETRY,,,,,,,,,,
64,2.133333,27.969,16.820,321,0,0,0.753852,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
65,2.166667,21.695,16.191,947,233,0,0.811614,0.760674,0.000000,0.786144,0.000000,0,0.000,0.000,NO VALID CONTACT,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,NEED TWO DARK RAILS AND AN UPRIGHT,,,,,,,,,,
66,2.200000,25.067,15.724,1644,105,0,0.809051,0.698707,0.000000,0.753879,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,0,1,0.711132,0.841003,730,52,0.144444,ACQUIRING STAND 1/4,,,,,,,,,,
67,2.233333,31.969,15.607,2641,237,26,0.887919,0.747122,0.731757,0.817520,0.000000,0,0.000,0.000,NO VALID CONTACT,NO BUNDLE,0,0,0,,,,0,1,0,1,0.711132,0.841003,730,52,0.144444,ACQUIRING STAND 1/4,,,,,,,,,,
68,2.266667,38.383,14.698,2785,419,103,0.904675,0.778943,0.782349,0.841809,0.000000,0,0.000,0.000,NO VALID CONTACT,NO BUNDLE,0,0,0,,,,0,1,0,1,0.773315,0.806428,682,54,0.150556,ACQUIRING STAND 2/4,,,,,,,,,,
69,2.300000,27.038,17.185,3604,0,49,0.913930,0.000000,0.744426,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.773315,0.806428,682,54,0.150556,ACQUIRING STAND 2/4,,,,,,,,,,
70,2.333333,27.904,16.729,5241,55,482,0.915394,0.643183,0.791584,0.779288,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.783246,0.838323,724,60,0.166292,ACQUIRING STAND 3/4,,,,,,,,,,
71,2.366667,33.794,16.274,7108,317,1304,0.908340,0.751120,0.870095,0.829730,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,0,1,0.783246,0.838323,724,60,0.166292,ACQUIRING STAND 3/4,,,,,,,,,,
72,2.400000,35.593,15.359,6632,220,1499,0.907975,0.688889,0.847982,0.798432,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,1,1,0.856439,0.765252,674,85,0.206220,STAND LOCKED,,,,,,,,,,
73,2.433333,24.883,15.663,8672,531,1591,0.917227,0.716764,0.866836,0.816996,0.000000,0,0.000,0.000,NO VALID CONTACT,NO BUNDLE,0,0,0,,,,0,1,1,1,0.856439,0.765252,674,85,0.206220,STAND LOCKED,,,,,,,,,,
74,2.466667,28.918,14.768,8407,1099,2306,0.914414,0.795107,0.892677,0.854760,0.000000,0,0.000,0.000,INSUFFICIENT LASHING PATTERN,NO BUNDLE,0,0,0,,,,0,1,1,0,0.856439,0.765252,674,85,0.206220,STAND TEMPORARILY LOST (1),,,,,,,,,,
75,2.500000,29.664,13.857,9741,2198,1953,0.921534,0.776130,0.858860,0.848832,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,1,0,0.856439,0.765252,674,85,0.206220,STAND TEMPORARILY LOST (1),,,,,,,,,,
76,2.533333,27.640,12.803,9544,2958,1944,0.914007,0.790946,0.873986,0.852476,0.000000,0,0.000,0.000,INSUFFICIENT LASHING PATTERN,NO BUNDLE,0,0,0,,,,0,1,1,1,0.814003,0.783889,649,124,0.303632,STAND LOCKED,,,,,,,,,,
77,2.566667,22.432,12.719,10537,2867,1696,0.932659,0.794156,0.818869,0.848561,0.709411,1,201.562,8.289,VALID,CANDIDATE,1,1,0,73,453,579.000,0,1,1,1,0.814003,0.783889,649,124,0.303632,STAND LOCKED,,,,,,,,,,
78,2.600000,30.198,12.149,10711,3183,1672,0.914908,0.781494,0.867915,0.848201,0.000000,0,0.000,0.000,GEOMETRY FAIL,NO BUNDLE,0,0,0,,,,0,1,1,0,0.814003,0.783889,649,124,0.303632,STAND TARGET JUMP REJECTED,0,25,1235,720,,,,,,
79,2.633333,31.763,11.569,16034,4305,3029,0.929557,0.722127,0.829509,0.827064,0.733760,1,191.654,10.676,VALID,CANDIDATE,1,1,0,81,503,567.000,0,1,1,0,0.814003,0.783889,649,124,0.303632,STAND TARGET JUMP REJECTED,0,25,1235,720,,,,,,
