frame,timestamp,inference_ms,processing_fps,black_pixels,lashing_pixels,messenger_pixels,black_confidence,lashing_confidence,messenger_confidence,bundle_confidence,contact_confidence,bundle_valid,messenger_intensity_mean,messenger_intensity_std,validation_reason,target_state,consecutive_valid_frames,target_found,target_locked,target_x,target_y,target_proximity,stale_frames,stand_found,stand_locked,stand_fresh,stand_confidence,stand_black_support,stand_x,stand_y,stand_proximity,stand_reason,pidnet_roi_x1,pidnet_roi_y1,pidnet_roi_x2,pidnet_roi_y2,mission_state,mission_reason,command_forward,command_right,command_down,command_yaw_rate
0,0.000000,315.142,2.847,1865,0,0,0.892379,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.702841,0.872826,782,156,0.259259,ACQUIRING STAND 1/4,,,,,,,,,,
1,0.033333,72.552,4.222,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.702841,0.872826,782,156,0.259259,ACQUIRING STAND 1/4,,,,,,,,,,
2,0.066667,70.021,5.146,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
3,0.100000,69.571,6.294,199,0,0,0.750930,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
4,0.133333,65.709,6.876,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
5,0.166667,71.090,7.764,0,0,126,0.000000,0.000000,0.822321,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
6,0.200000,72.455,8.076,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
7,0.233333,69.673,8.763,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,0,0.702841,0.872826,782,156,0.259259,STAND TARGET JUMP REJECTED,,,,,,,,,,
8,0.266667,71.222,8.960,439,0,0,0.762768,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,0,0,0,0.000000,0.000000,,,,STAND TARGET JUMP REJECTED,,,,,,,,,,
9,0.300000,68.010,9.159,825,0,0,0.833904,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO LASHING,NO BUNDLE,0,0,0,,,,0,1,0,1,0.949853,0.586691,726,486,0.885185,ACQUIRING STAND 1/4,,,,,,,,,,
10,0.333333,70.907,9.290,249,0,0,0.806065,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,1.000000,0.622206,836,508,0.824074,ACQUIRING STAND 2/4,,,,,,,,,,
11,0.366667,72.750,9.774,86,0,0,0.746455,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,1.000000,0.622206,836,508,0.824074,ACQUIRING STAND 2/4,,,,,,,,,,
12,0.400000,66.745,9.957,31,0,0,0.721376,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.936687,0.630283,755,418,0.700833,ACQUIRING STAND 3/4,,,,,,,,,,
13,0.433333,74.139,10.329,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,0,1,0.936687,0.630283,755,418,0.700833,ACQUIRING STAND 3/4,,,,,,,,,,
14,0.466667,66.273,10.406,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.671069,690,424,0.714634,STAND LOCKED,,,,,,,,,,
15,0.500000,70.170,10.814,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.671069,690,424,0.714634,STAND LOCKED,,,,,,,,,,
16,0.533333,64.816,10.712,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.758012,0.603967,732,532,0.536493,STAND LOCKED,,,,,,,,,,
17,0.566667,70.215,10.949,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.758012,0.603967,732,532,0.536493,STAND LOCKED,,,,,,,,,,
18,0.600000,65.255,10.954,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.877500,0.696732,718,486,0.606051,STAND LOCKED,,,,,,,,,,
19,0.633333,67.686,11.256,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.877500,0.696732,718,486,0.606051,STAND LOCKED,,,,,,,,,,
20,0.666667,70.289,11.015,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.695407,812,440,0.681658,STAND LOCKED,,,,,,,,,,
21,0.700000,70.303,11.336,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.695407,812,440,0.681658,STAND LOCKED,,,,,,,,,,
22,0.733333,67.056,11.210,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.976910,0.674610,849,452,0.741654,STAND LOCKED,,,,,,,,,,
23,0.766667,77.454,11.317,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.976910,0.674610,849,452,0.741654,STAND LOCKED,,,,,,,,,,
24,0.800000,65.734,11.154,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.973906,0.638443,737,456,0.749300,STAND LOCKED,,,,,,,,,,
25,0.833333,70.572,11.391,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.973906,0.638443,737,456,0.749300,STAND LOCKED,,,,,,,,,,
26,0.866667,70.480,11.099,0,25,0,0.000000,0.618883,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.911099,0.615397,801,424,0.710472,STAND LOCKED,,,,,,,,,,
27,0.900000,71.718,11.353,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.911099,0.615397,801,424,0.710472,STAND LOCKED,,,,,,,,,,
28,0.933333,68.598,11.197,0,106,0,0.000000,0.669561,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.916169,0.609424,802,415,0.711842,STAND LOCKED,,,,,,,,,,
29,0.966667,69.125,11.484,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.916169,0.609424,802,415,0.711842,STAND LOCKED,,,,,,,,,,
30,1.000000,70.374,11.277,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.635174,781,406,0.609588,STAND LOCKED,,,,,,,,,,
31,1.033333,66.970,11.629,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.635174,781,406,0.609588,STAND LOCKED,,,,,,,,,,
32,1.066667,71.175,11.516,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.930583,0.630824,696,363,0.608389,STAND LOCKED,,,,,,,,,,
33,1.100000,73.556,11.672,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.930583,0.630824,696,363,0.608389,STAND LOCKED,,,,,,,,,,
34,1.133333,69.021,11.435,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.930583,0.630824,696,363,0.608389,STAND TEMPORARILY LOST (1),,,,,,,,,,
35,1.166667,71.514,11.681,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,0,0.930583,0.630824,696,363,0.608389,STAND TEMPORARILY LOST (1),,,,,,,,,,
36,1.200000,67.561,11.504,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.652706,621,346,0.611923,STAND LOCKED,,,,,,,,,,
37,1.233333,64.434,11.815,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.652706,621,346,0.611923,STAND LOCKED,,,,,,,,,,
38,1.266667,69.627,11.568,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.935187,0.647758,673,404,0.488745,STAND LOCKED,,,,,,,,,,
39,1.300000,70.823,11.784,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.935187,0.647758,673,404,0.488745,STAND LOCKED,,,,,,,,,,
40,1.333333,68.588,11.538,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.654385,731,400,0.480676,STAND LOCKED,,,,,,,,,,
41,1.366667,68.154,11.818,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,0.945000,0.654385,731,400,0.480676,STAND LOCKED,,,,,,,,,,
42,1.400000,64.228,11.634,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.704263,902,365,0.540193,STAND LOCKED,,,,,,,,,,
43,1.433333,69.827,11.852,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.704263,902,365,0.540193,STAND LOCKED,,,,,,,,,,
44,1.466667,64.646,11.700,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.726843,912,353,0.571559,STAND LOCKED,,,,,,,,,,
45,1.500000,71.799,11.879,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000,0.000,NO BLACK,NO BUNDLE,0,0,0,,,,0,1,1,1,1.000000,0.726843,912,353,0.571559,STAND LOCKED,,,,,,,,,,
